key,loudness,speechiness,acousticness,instrumentalness,valence,genre,energy,danceability,tempo
3,-6.927,0.0352,0.293,0,0.973,pop,0.858,0.505,156.044
8,-13.25,0.27,0.662,1.24e-05,0.681,rhythmic,0.447,0.503,111.264
1,-4.981,0.0621,0.0509,1.94e-06,0.395,pop,0.728,0.781,102.99
4,-9.412,0.05,5.23e-05,0.931,0.515,pop,0.848,0.669,125.881
9,-6.677,0.0861,0.729,0,0.826,rhythmic,0.727,0.382,207.265
9,-6.021,0.0694,0.00261,1.56e-05,0.608,pop,0.7,0.762,116.073
5,-16.332,0.0301,0.989,0.0192,0.426,rhythmic,0.0883,0.493,81.529
9,-7.08,0.0574,0.135,0.0336,0.443,rock,0.909,0.307,173.674
0,-8.208,0.0395,0.0595,0,0.831,rock,0.789,0.799,116.083
9,-9.342,0.0316,0.619,5.09e-05,0.566,rock,0.476,0.389,148.117
8,-5.784,0.0449,0.000247,0.732,0.402,pop,0.988,0.687,120.958
0,-8.962,0.0341,0.0298,0,0.18,rock,0.401,0.445,131.61
5,-9.046,0.143,0.566,0.000919,0.829,rhythmic,0.652,0.865,90.081
0,-5.528,0.0791,0.106,0.000433,0.833,pop,0.793,0.76,95.056
5,-12.441,0.0518,0.0364,0,0.962,rock,0.749,0.735,129.437
5,-4.459,0.0504,0.177,0.119,0.749,pop,0.917,0.739,110.163
7,-3.899,0.121,0.000353,0.000747,0.3,rock,0.929,0.42,127.204
2,-8.739,0.0291,0.893,0.576,0.433,pop,0.4,0.581,112.331
7,-13.924,0.0382,0.252,0.00257,0.934,rock,0.553,0.733,124.993
10,-4.056,0.0522,0.0519,0.905,0.753,pop,0.961,0.532,90.647
5,-17.489,0.0333,0.887,2.5e-06,0.118,pop,0.15,0.556,134.414
11,-3.427,0.138,0.00054,7.43e-05,0.524,rock,0.95,0.307,127.895
2,-12.302,0.0295,0.0475,0.0296,0.896,rock,0.783,0.669,124.518
7,-14.311,0.0399,0.47,0.000127,0.722,rock,0.586,0.592,105.989
8,-10.258,0.291,0.813,0,0.655,pop,0.342,0.644,162.702
0,-13.728,0.0315,0.963,0.0432,0.613,rock,0.321,0.742,107.349
4,-4.038,0.0567,0.041,4.21e-06,0.197,pop,0.781,0.432,139.432
6,-7.642,0.0387,0.527,0.00145,0.328,rock,0.463,0.551,80.44
11,-11.09,0.0348,0.864,5.55e-06,0.403,pop,0.412,0.515,84.414
9,-7.811,0.038,0.412,0,0.744,rock,0.583,0.652,138.134
9,-4.615,0.0389,0.125,0.0182,0.622,rock,0.906,0.266,191.182
8,-10.136,0.0345,0.245,0.00535,0.634,rock,0.52,0.669,104.812
1,-8.521,0.0653,0.00246,0.104,0.615,rock,0.754,0.425,144.131
2,-14.506,0.0358,0.00387,0.0164,0.973,pop,0.7,0.857,120.529
11,-7.786,0.0541,0.425,7.33e-05,0.767,pop,0.717,0.517,136.731
3,-7.878,0.0344,0.103,0.168,0.672,rock,0.678,0.329,106.476
4,-3.838,0.0379,0.312,0.8,0.592,rock,0.889,0.451,145.056
0,-8.027,0.0349,0.4,0.151,0.971,rhythmic,0.842,0.726,116.635
7,-12.507,0.0488,0.354,8.98e-05,0.619,rock,0.543,0.431,157.384
7,-9.487,0.0856,0.00494,0.118,0.676,rock,0.613,0.74,96.491
7,-6.04,0.0259,0.919,6.16e-05,0.36,pop,0.524,0.428,85.774
6,-11.246,0.0311,0.823,0.014,0.493,pop,0.199,0.538,150.238
4,-12.918,0.0365,0.277,0.00521,0.964,rhythmic,0.346,0.864,105.164
9,-10.377,0.0456,0.955,0.634,0.69,pop,0.342,0.636,91.202
11,-14.834,0.328,0.381,4.18e-05,0.805,rhythmic,0.4,0.934,123.696
2,-17.79,0.0427,0.995,0.934,0.239,pop,0.153,0.462,72.151
0,-7.416,0.0382,0.000128,0.131,0.126,pop,0.838,0.387,125.623
5,-4.504,0.0538,8.6e-05,0.0721,0.509,pop,0.975,0.499,109.997
4,-5.814,0.0862,0.0341,1.59e-06,0.724,rock,0.938,0.578,127.746
4,-4.133,0.0443,0.00152,0.000263,0.482,rock,0.901,0.361,144.97
2,-10.042,0.0514,0.0437,0.012,0.795,rhythmic,0.782,0.539,153.646
7,-8.958,0.0274,0.4,0.000516,0.812,pop,0.638,0.631,133.739
0,-11.936,0.405,0.745,0,0.552,pop,0.397,0.524,80.744
2,-6.785,0.0289,0.77,0,0.97,pop,0.773,0.749,123.934
4,-12.447,0.0377,0.373,0,0.415,pop,0.354,0.408,104.877
5,-6.842,0.0261,0.0563,0.00426,0.779,rock,0.848,0.578,87.246
10,-11.22,0.291,0.013,0.0444,0.625,pop,0.492,0.842,99.091
8,-9.065,0.296,0.0119,0,0.949,hip hop,0.637,0.87,95.038
5,-16.057,0.0798,0.308,0.153,0.963,rhythmic,0.37,0.692,80.276
1,-8.907,0.139,0.00525,0.00379,0.427,pop,0.891,0.403,88.936
8,-11.704,0.059,0.517,0,0.44,pop,0.516,0.338,175.998
8,-3.947,0.0751,0.247,0.468,0.595,rhythmic,0.981,0.853,118.193
7,-15.31,0.0342,0.575,0.648,0.961,rhythmic,0.455,0.87,105.658
8,-3.786,0.0397,0.00462,0.423,0.394,rhythmic,0.889,0.787,114.091
7,-10.646,0.0477,0.907,1.2e-06,0.548,pop,0.239,0.435,80.641
8,-8.312,0.0273,0.855,0.00573,0.252,pop,0.474,0.608,118.378
7,-7.507,0.0335,0.706,0.499,0.613,pop,0.5,0.531,120.747
1,-16.625,0.0453,0.0099,0.00029,0.418,rock,0.535,0.483,127.077
9,-13.372,0.0273,0.187,0,0.704,rock,0.601,0.628,113.668
7,-8.195,0.0321,0.14,4.09e-06,0.381,rock,0.524,0.245,204.209
7,-7.929,0.118,0.00176,0,0.199,rock,0.922,0.249,176.509
3,-11.015,0.0588,0.995,0.0142,0.344,rhythmic,0.23,0.397,180.765
2,-13.188,0.0291,0.996,0.892,0.559,pop,0.372,0.631,97.492
9,-8.676,0.0661,0.545,0.0104,0.56,rock,0.651,0.599,125.492
7,-6.857,0.0304,0.649,0,0.89,rhythmic,0.642,0.548,131.633
2,-11.391,0.484,0.932,0.00133,0.887,pop,0.5,0.651,160.836
8,-2.373,0.105,0.000924,0.0811,0.447,pop,0.877,0.586,125.014
5,-17.668,0.0315,0.989,0.275,0.203,pop,0.131,0.406,93.196
4,-4.905,0.0617,0.00422,0.00025,0.553,rock,0.737,0.417,84.922
4,-5.214,0.0764,0.0538,4.71e-06,0.622,rock,0.846,0.442,128.235
2,-7.91,0.349,0.97,0.349,0.838,pop,0.419,0.615,176.699
10,-5.717,0.0396,0.252,0.487,0.788,pop,0.839,0.905,120.006
7,-9.186,0.0334,0.392,0.0476,0.656,pop,0.571,0.373,161.874
8,-12.386,0.0942,0.984,0.912,0.901,pop,0.262,0.831,104.606
4,-7.046,0.0288,0.0643,9.86e-05,0.672,rock,0.637,0.603,101.101
4,-4.198,0.0441,0.0824,0,0.745,rock,0.853,0.484,130.507
7,-8.801,0.0354,0.476,0,0.8,rhythmic,0.484,0.467,120.466
1,-17.139,0.0527,0.00996,0.239,0.629,rhythmic,0.321,0.852,119.378
3,-7.705,0.0402,0.00338,0.00134,0.43,pop,0.8,0.454,121.818
9,-3.152,0.0893,0.0451,0.0373,0.959,pop,0.901,0.755,145.042
9,-9.063,0.0727,0.00539,0.016,0.719,pop,0.81,0.444,170.01
2,-6.645,0.138,0.373,0,0.598,hip hop,0.764,0.561,145.158
2,-5.023,0.0672,0.393,8.64e-06,0.843,pop,0.84,0.764,130.276
4,-13.39,0.033,0.666,0.0765,0.567,rock,0.304,0.34,158.476
2,-17.875,0.0339,0.917,0.0188,0.518,rhythmic,0.249,0.556,87.715
1,-7.924,0.164,0.388,0,0.549,rock,0.799,0.692,97.978
3,-11.997,0.0355,0.967,0.646,0.879,pop,0.329,0.44,157.075
0,-12.184,0.0443,0.908,2.35e-06,0.665,pop,0.18,0.506,161.51
8,-12.871,0.0349,0.497,5e-05,0.964,pop,0.807,0.534,147.843
8,-8.333,0.0409,0.000766,0.649,0.403,pop,0.583,0.72,122.825
9,-12.153,0.0341,0.63,0.0564,0.416,pop,0.352,0.677,117.342
11,-5.855,0.177,0.0148,1.34e-05,0.24,pop,0.971,0.439,118.369
8,-8.064,0.0287,0.0016,0.0126,0.668,rock,0.664,0.675,99.794
7,-6.484,0.0313,0.0602,0.00132,0.89,rock,0.646,0.693,145.116
9,-7.164,0.0368,5.05e-06,0.437,0.326,rock,0.953,0.463,133.762
10,-5.802,0.0505,2.67e-05,0.000136,0.592,rock,0.851,0.438,157.088
4,-6.215,0.038,0.213,7.45e-05,0.867,rock,0.852,0.768,128.374
2,-4.161,0.0498,0.00794,0.00162,0.841,pop,0.834,0.704,126.851
10,-3.957,0.112,0.23,8.03e-05,0.948,pop,0.919,0.732,98.062
4,-11.548,0.0347,0.954,0.000429,0.613,rhythmic,0.313,0.662,122.255
6,-12.697,0.0442,0.201,0.000139,0.928,pop,0.544,0.832,119.49
8,-9.236,0.177,0.608,0.868,0.358,rock,0.898,0.209,109.906
3,-8.534,0.0498,0.668,0.000315,0.344,rock,0.565,0.559,108.241
9,-2.972,0.0702,0.00451,5.22e-06,0.437,pop,0.92,0.127,171.796
7,-11.585,0.0303,0.872,0.00143,0.208,pop,0.425,0.361,189.69
11,-5.314,0.244,0.0611,0,0.168,hip hop,0.666,0.926,127.079
5,-8.051,0.0272,0.0275,3.2e-05,0.455,rock,0.492,0.517,138.579
7,-6.924,0.0348,0.00109,0.151,0.0529,pop,0.628,0.597,98.004
8,-11.128,0.0512,0.935,0.838,0.794,pop,0.36,0.684,105.287
7,-8.315,0.125,0.8,0.0115,0.588,rock,0.875,0.522,98.365
3,-8.078,0.129,0.755,2.04e-05,0.927,rhythmic,0.694,0.476,175.584
5,-7.291,0.184,0.0124,0.0601,0.572,rock,0.919,0.412,166.367
9,-9.882,0.0473,0.301,0,0.628,rock,0.747,0.466,135.527
7,-9.393,0.0321,0.694,1.35e-05,0.963,rhythmic,0.556,0.675,122.732
10,-7.086,0.0492,0.0106,0.685,0.76,pop,0.858,0.77,109.883
0,-6.189,0.0418,0.00019,0.018,0.267,pop,0.81,0.267,127.673
10,-3.298,0.152,0.235,0.0865,0.555,rock,0.915,0.597,100.444
8,-8.304,0.0317,0.62,1.22e-05,0.565,rock,0.704,0.557,121.742
10,-10.842,0.0511,0.217,0.191,0.924,rhythmic,0.57,0.869,126.461
9,-8.214,0.158,0.179,0.000448,0.236,pop,0.806,0.374,139.093
5,-12.975,0.0553,0.154,0.178,0.682,pop,0.571,0.811,105.897
2,-4.53,0.0343,0.177,0.308,0.712,rock,0.922,0.367,94.733
9,-7.172,0.0383,0.000865,2e-06,0.302,rock,0.695,0.296,113.53
3,-10.364,0.0346,0.605,0,0.966,pop,0.64,0.681,117.884
3,-16.517,0.0424,0.972,1.93e-05,0.455,rhythmic,0.218,0.511,83.619
9,-9.205,0.0402,0.187,1.82e-05,0.818,rock,0.813,0.591,128.7
8,-10.444,0.116,0.00453,3.35e-05,0.708,rock,0.834,0.65,94.198
1,-6.828,0.0438,0.807,0,0.872,rhythmic,0.614,0.586,74.852
8,-9.839,0.0342,0.284,0.00625,0.805,rock,0.659,0.611,97.131
4,-5.961,0.0321,0.00994,8.3e-06,0.705,pop,0.771,0.524,120.336
11,-9.439,0.0506,0.22,1.51e-05,0.539,pop,0.781,0.546,95.032
4,-22.121,0.0367,0.41,2.01e-05,0.618,pop,0.176,0.791,99.579
1,-3.469,0.29,0.0417,0,0.792,hip hop,0.983,0.692,75.992
9,-8.671,0.0304,0.00164,0.000126,0.705,rock,0.792,0.645,131.388
2,-7.324,0.0305,0.921,0.025,0.412,rock,0.559,0.617,109.98
9,-6.606,0.0298,0.107,0,0.511,pop,0.719,0.662,95.001
9,-10.646,0.0349,0.186,0.677,0.573,rock,0.553,0.719,94.093
9,-11.003,0.103,0.621,0.32,0.905,rhythmic,0.462,0.76,146.655
0,-4.268,0.0583,0.211,1.29e-05,0.388,pop,0.986,0.505,97.891
8,-7.008,0.0826,0.695,0.00014,0.962,rhythmic,0.797,0.584,169.874
1,-6.537,0.0391,0.539,0.00106,0.761,rhythmic,0.707,0.704,93.145
11,-9.604,0.0285,0.146,0,0.488,rock,0.568,0.546,112.584
4,-6.821,0.0835,0.117,0.0146,0.391,rock,0.845,0.411,132.876
2,-8.065,0.029,0.0143,0.000192,0.852,pop,0.689,0.715,111.504
7,-10.421,0.0269,0.316,0.19,0.252,rock,0.383,0.42,130.877
7,-15.483,0.0492,0.0934,0.00412,0.668,rock,0.523,0.719,94.465
9,-3.938,0.0593,0.00065,0.000589,0.136,pop,0.83,0.472,122.316
10,-10.761,0.0984,0.655,0.04,0.197,pop,0.452,0.476,120.287
9,-6.947,0.0386,0.0614,9.22e-05,0.292,rock,0.73,0.474,145.303
4,-4.247,0.045,1.63e-05,9.2e-06,0.515,rock,0.925,0.459,135.994
2,-6.392,0.0282,0.000633,0.557,0.78,rock,0.748,0.537,124.24
10,-12.385,0.0337,0.214,0,0.928,rock,0.552,0.661,92.056
5,-6.193,0.0332,0.000103,0.528,0.235,pop,0.553,0.498,111.015
4,-6.936,0.0282,0.0067,0.0491,0.966,rock,0.65,0.555,132.59
7,-2.546,0.0878,0.482,0,0.748,rock,0.785,0.383,195.105
3,-9.003,0.0976,0.118,0,0.668,rhythmic,0.619,0.593,80.02
5,-7.127,0.0381,0.0244,0,0.405,pop,0.776,0.422,109.796
4,-13.047,0.0618,0.675,0,0.872,rhythmic,0.316,0.551,157.52
6,-7.748,0.0311,0.982,2.58e-06,0.414,rhythmic,0.244,0.463,93.868
7,-9.01,0.0522,0.784,0.0112,0.867,pop,0.507,0.69,110.828
0,-6.648,0.0364,0.0349,8.75e-05,0.251,rock,0.7,0.368,121.255
4,-7.887,0.0888,0.535,0,0.212,rock,0.758,0.375,117.057
2,-11.866,0.129,0.125,0,0.762,pop,0.586,0.734,109.933
2,-9.472,0.249,0.0248,0.73,0.374,rock,0.706,0.7,145.078
4,-6.242,0.0524,0.00106,0.0212,0.61,pop,0.898,0.513,140.452
7,-3.803,0.128,0.0244,0,0.817,hip hop,0.873,0.746,148.075
0,-7.847,0.157,0.0871,0.000838,0.201,rock,0.922,0.466,91.122
11,-9.188,0.0304,0.00253,0.107,0.889,rock,0.729,0.616,109.622
8,-9.638,0.0857,0.692,0.000222,0.123,hip hop,0.395,0.633,138.023
8,-9.179,0.302,0.0764,0.815,0.222,pop,0.944,0.421,162.179
8,-4.46,0.0296,0.000187,0.0939,0.791,pop,0.903,0.562,132.009
11,-6.848,0.0257,0.0691,0,0.654,pop,0.553,0.629,98.879
7,-5.945,0.0328,0.201,0,0.819,pop,0.795,0.772,126.847
9,-4.862,0.122,0.219,0,0.922,pop,0.728,0.955,107.082
7,-7.639,0.17,0.0104,0.888,0.567,pop,0.769,0.645,118.292
7,-14.723,0.0843,0.496,0,0.889,pop,0.316,0.701,136.73
1,-9.465,0.0545,0.000309,0.0146,0.12,rock,0.978,0.48,101.955
2,-7.134,0.0418,0.843,0.0652,0.751,pop,0.515,0.853,104.999
9,-6.335,0.0449,0.00481,0.0046,0.619,pop,0.937,0.683,104.872
8,-6.727,0.118,0.0277,0.00985,0.455,rock,0.763,0.403,82.812
5,-8.239,0.0285,0.615,0,0.531,pop,0.487,0.292,93.309
2,-8.134,0.132,0.0851,0.63,0.391,pop,0.838,0.309,115.26
4,-9.324,0.0391,0.00129,6.52e-05,0.78,rock,0.736,0.448,131.14
0,-10.242,0.0374,0.23,4.45e-06,0.496,rock,0.573,0.487,102.577
2,-10.457,0.0321,0.0862,0.000388,0.639,rhythmic,0.75,0.731,135.406
11,-5.653,0.0291,0.901,7.32e-06,0.944,pop,0.456,0.723,114.148
7,-18.698,0.0471,0.319,1.79e-06,0.411,pop,0.131,0.557,107.911
2,-9.198,0.0452,0.641,7.74e-06,0.937,rock,0.849,0.482,124.631
0,-11.474,0.0398,0.309,1.5e-06,0.272,rock,0.308,0.457,103.111
4,-19.002,0.0273,0.654,0.927,0.0704,pop,0.179,0.4,68.047
9,-14.032,0.0472,0.475,0.00153,0.607,pop,0.533,0.599,122.262
2,-11.857,0.0751,0.99,0.894,0.612,pop,0.49,0.553,86.751
8,-3.74,0.0431,0.133,2.72e-05,0.97,pop,0.553,0.911,92.893
1,-12.58,0.111,0.00213,0.703,0.503,pop,0.662,0.698,99.661
4,-4.684,0.0288,0.465,0.00116,0.985,pop,0.934,0.725,127.39
2,-4.688,0.377,0.00324,0,0.775,hip hop,0.928,0.662,90.509
11,-11.592,0.069,0.934,0.073,0.846,pop,0.423,0.385,97.914
7,-16.728,0.0319,0.846,9.65e-05,0.113,rock,0.149,0.588,124.689
7,-16.323,0.0407,0.991,0.92,0.448,pop,0.157,0.644,82.251
8,-15.488,0.0447,0.937,0.000483,0.113,pop,0.174,0.444,113.73
4,-7.705,0.034,0.0304,1.01e-05,0.969,rock,0.798,0.618,149.779
4,-5.528,0.028,0.203,2.8e-05,0.887,pop,0.871,0.665,88.83
1,-4.332,0.0658,0.0576,0,0.69,rock,0.709,0.466,147.845
8,-14.882,0.0446,0.00163,0.68,0.371,pop,0.575,0.55,124.87
0,-7.874,0.0294,0.00133,0.188,0.336,pop,0.628,0.551,95.03
0,-4.05,0.093,0.00561,0.000882,0.602,pop,0.842,0.237,89.744
0,-8.435,0.0438,0.727,0.442,0.754,pop,0.607,0.541,104.96
10,-9.05,0.365,0.0264,0,0.795,pop,0.625,0.911,96.631
5,-7.42,0.143,0.321,0,0.714,rock,0.888,0.337,204.875
2,-14.407,0.0716,0.974,0.906,0.417,pop,0.119,0.756,124.006
7,-9.464,0.0434,0.982,0.913,0.0791,pop,0.507,0.492,131.792
9,-4.001,0.115,0.36,0.000569,0.474,rock,0.905,0.453,137.571
2,-8.684,0.0449,0.639,0,0.694,rock,0.781,0.602,158.02
11,-5.587,0.0401,0.000566,6.06e-05,0.201,rock,0.881,0.455,137.949
8,-12.014,0.0268,0.142,0.00938,0.97,rock,0.768,0.636,109.83
7,-5.98,0.0288,0.121,0,0.715,rock,0.783,0.679,115.086
10,-18.824,0.0362,0.863,0,0.386,pop,0.0899,0.458,109.574
10,-9.718,0.0634,0.00887,0.00895,0.963,rock,0.576,0.567,71.306
9,-4.332,0.0324,0.000705,0.00014,0.884,pop,0.777,0.402,159.791
6,-5.636,0.0886,0.0898,0.00253,0.884,hip hop,0.975,0.919,102.982
2,-6.271,0.0379,0.553,0.372,0.116,pop,0.714,0.396,121.122
9,-4.225,0.0449,0.00998,0,0.704,rock,0.778,0.454,127.158
2,-12.432,0.0264,0.526,0.000249,0.407,pop,0.309,0.648,112.929
7,-9.516,0.0295,0.808,6.51e-06,0.282,rhythmic,0.308,0.45,72.911
10,-6.637,0.521,0.737,0,0.525,rhythmic,0.723,0.456,196.633
0,-11.277,0.0391,0.862,0,0.554,pop,0.269,0.258,72.682
0,-13.901,0.0395,0.979,9.07e-05,0.383,pop,0.152,0.405,61.34
3,-17.611,0.0376,0.994,0.436,0.841,rhythmic,0.139,0.648,108.23
10,-7.517,0.0378,0.943,0.00271,0.594,rhythmic,0.445,0.392,71.196
4,-15.397,0.063,0.0846,7.66e-06,0.59,pop,0.585,0.827,122.328
5,-4.09,0.0396,0.00128,0.653,0.599,pop,0.738,0.497,129.078
1,-6.824,0.0312,0.371,2.66e-05,0.572,pop,0.509,0.603,136.592
7,-8.038,0.0751,0.523,0,0.85,rhythmic,0.593,0.736,129.126
9,-9.251,0.0474,0.388,0.136,0.817,rock,0.891,0.615,128.552
9,-7.781,0.035,0.0373,9.38e-06,0.828,rock,0.72,0.672,118.731
2,-13.868,0.0272,0.755,0.00105,0.201,pop,0.261,0.524,73.36
0,-4.609,0.0373,0.0264,5.5e-05,0.675,pop,0.974,0.469,116.036
11,-11.244,0.0351,0.158,0,0.941,rhythmic,0.727,0.385,154.07
5,-7.337,0.0341,0.11,0.000986,0.296,rock,0.642,0.609,150.087
5,-13.283,0.0319,0.795,0.329,0.123,rock,0.348,0.161,150.989
9,-11.055,0.0285,0.149,3.75e-05,0.88,pop,0.588,0.675,141.837
2,-8.857,0.0855,4.6e-05,0.23,0.19,rock,0.866,0.207,112.147
10,-15.178,0.0325,0.963,0.0488,0.944,rhythmic,0.262,0.74,112.821
7,-8.202,0.0301,0.765,2.06e-05,0.551,rock,0.458,0.559,114.204
3,-3.537,0.0853,0.124,0.0893,0.532,rock,0.87,0.449,135.796
9,-12.795,0.0277,0.139,0.000218,0.772,rhythmic,0.483,0.519,171.028
11,-4.755,0.186,0.0363,0,0.416,rock,0.874,0.35,169.512
9,-8.6,0.0397,0.406,0.000105,0.431,pop,0.553,0.492,125.936
7,-8.097,0.032,0.205,0,0.722,rock,0.767,0.573,139.117
1,-10.826,0.0269,0.0771,4.12e-06,0.528,pop,0.659,0.679,154.171
10,-10.404,0.0531,0.929,0.00491,0.638,pop,0.182,0.614,78.089
5,-7.024,0.0652,0.109,0.0756,0.403,rock,0.93,0.497,120.007
3,-9.267,0.115,0.0542,0.000689,0.363,hip hop,0.516,0.763,93.5
6,-6.041,0.0522,0.00754,0,0.429,pop,0.933,0.653,132.965
0,-5.058,0.039,0.898,0,0.787,rhythmic,0.46,0.59,81.344
4,-11.258,0.0265,0.0505,5.02e-06,0.17,rock,0.364,0.558,142.171
9,-7.821,0.0864,0.0214,0.0112,0.332,rock,0.62,0.425,94.996
11,-8.192,0.0639,0.0455,4.75e-05,0.495,pop,0.813,0.501,136.59
8,-6.216,0.034,0.632,0.000194,0.595,pop,0.527,0.557,171.836
9,-3.491,0.0548,0.161,0.00217,0.506,pop,0.947,0.527,119.976
6,-14.29,0.0441,0.383,0.36,0.584,rhythmic,0.403,0.798,103.681
9,-7.425,0.0525,0.0415,1.82e-05,0.676,rock,0.873,0.544,140.902
5,-13.067,0.0611,0.0661,0.0907,0.968,pop,0.556,0.781,125.999
0,-6.56,0.224,0.53,0,0.554,rhythmic,0.596,0.511,158.063
1,-7.83,0.0544,0.0611,0,0.887,rhythmic,0.688,0.678,114.098
9,-13.995,0.0301,0.216,0.000115,0.636,pop,0.56,0.582,103.996
6,-9.445,0.0273,0.556,6.56e-05,0.326,pop,0.407,0.582,95.444
0,-11.886,0.0355,0.0289,0.0289,0.862,pop,0.665,0.68,129.899
7,-3.204,0.122,0.0555,0,0.437,pop,0.926,0.463,91.197
10,-12.028,0.207,0.0336,1.59e-06,0.68,hip hop,0.679,0.867,101.293
11,-9.47,0.283,0.312,0,0.843,rhythmic,0.517,0.726,147.255
0,-7.509,0.0319,0.0544,0.000153,0.849,pop,0.841,0.758,114.487
2,-3.466,0.0517,0.0291,0,0.922,rock,0.886,0.634,161.933
7,-3.727,0.0439,0.0492,0.00517,0.782,rock,0.921,0.668,120.0
6,-5.831,0.0293,0.469,0.000144,0.371,pop,0.612,0.512,88.271
9,-13.618,0.0409,0.00513,5.46e-05,0.781,rock,0.786,0.449,165.532
6,-3.597,0.295,0.00128,4.32e-06,0.814,pop,0.866,0.74,91.887
9,-8.264,0.187,0.59,0.00443,0.249,rhythmic,0.663,0.264,167.078
0,-13.775,0.0388,0.885,0,0.158,rock,0.153,0.35,208.091
5,-9.761,0.0284,0.31,0,0.564,pop,0.504,0.601,78.986
10,-9.615,0.0595,0.116,6.04e-05,0.921,rhythmic,0.746,0.828,105.9
0,-8.432,0.0348,0.197,0.784,0.867,pop,0.802,0.627,126.283
0,-7.885,0.0582,0.76,8.83e-05,0.892,pop,0.638,0.635,158.936
9,-8.072,0.0399,0.0906,0,0.941,pop,0.583,0.724,168.394
7,-3.67,0.0372,4.11e-05,0.425,0.47,rock,0.958,0.473,136.022
7,-3.974,0.0492,0.000136,1.98e-05,0.692,rhythmic,0.833,0.692,96.814
2,-7.317,0.0342,0.135,0.0022,0.913,rock,0.901,0.71,126.602
10,-11.502,0.0552,0.257,7.56e-05,0.412,rock,0.504,0.212,87.509
10,-4.226,0.0385,0.0111,0,0.201,pop,0.793,0.516,107.493
0,-5.866,0.0675,0.312,0.246,0.628,rhythmic,0.97,0.825,104.358
2,-7.78,0.0284,0.138,0.000107,0.948,rock,0.766,0.559,130.396
4,-8.559,0.0309,5.62e-06,0.642,0.911,rock,0.789,0.569,115.152
2,-2.777,0.0639,0.0135,0.00123,0.648,pop,0.909,0.71,115.001
0,-8.036,0.0289,0.00161,0.00253,0.73,rock,0.83,0.488,145.884
0,-17.877,0.0807,0.708,0.0972,0.763,pop,0.356,0.588,87.167
6,-5.664,0.0614,0.112,9.56e-06,0.256,rock,0.74,0.34,125.47
11,-10.489,0.211,0.0291,0.186,0.769,hip hop,0.611,0.897,102.304
0,-5.28,0.0754,0.00795,7.36e-06,0.629,rock,0.873,0.526,86.313
11,-14.42,0.0294,0.129,0.0194,0.892,rock,0.459,0.739,107.115
4,-13.111,0.0343,0.186,0.00227,0.834,rock,0.549,0.456,98.583
4,-9.757,0.0705,0.0273,0.162,0.384,pop,0.698,0.46,167.589
7,-12.808,0.0558,0.389,0.0195,0.851,rock,0.697,0.393,131.625
4,-12.403,0.057,0.122,0.00946,0.56,rock,0.539,0.458,118.95
0,-4.981,0.0492,0.115,0.00567,0.926,pop,0.94,0.653,123.947
10,-7.718,0.0725,0.0274,0.0366,0.777,pop,0.678,0.783,129.955
2,-7.595,0.122,0.225,0,0.516,rock,0.878,0.327,173.587
2,-6.043,0.0344,0.065,0.63,0.842,rock,0.85,0.583,130.271
9,-10.218,0.0264,0.744,0,0.648,pop,0.378,0.456,81.844
9,-9.146,0.0316,0.331,0,0.895,rhythmic,0.595,0.599,130.448
7,-5.414,0.165,0.0561,0,0.943,pop,0.785,0.648,160.02
7,-12.401,0.0644,0.868,0.276,0.645,rhythmic,0.259,0.583,101.831
2,-3.908,0.0846,0.0305,0.000663,0.342,rock,0.945,0.419,165.112
6,-12.196,0.0308,0.717,0.0056,0.638,rhythmic,0.334,0.212,141.071
9,-8.249,0.0342,0.0556,9.11e-05,0.386,pop,0.804,0.551,106.172
1,-17.465,0.0328,0.696,8.88e-06,0.812,pop,0.248,0.68,112.806
9,-5.162,0.0362,0.00185,0.122,0.348,rock,0.909,0.304,103.99
8,-7.941,0.125,0.932,0.863,0.885,pop,0.327,0.732,95.97
11,-10.322,0.0353,0.00165,0.0109,0.777,rock,0.67,0.619,129.269
0,-10.019,0.0285,0.919,0,0.633,rhythmic,0.323,0.688,101.986
0,-18.061,0.0305,0.922,0.000246,0.225,rhythmic,0.127,0.45,93.521
1,-9.557,0.034,0.849,0.317,0.737,rhythmic,0.793,0.515,100.551
2,-6.772,0.0485,0.243,0.132,0.474,rhythmic,0.769,0.564,83.023
11,-5.861,0.0933,0.217,0.013,0.764,rock,0.879,0.728,125.853
4,-14.636,0.0339,0.23,0.000226,0.712,rock,0.385,0.518,86.604
2,-16.021,0.034,0.739,0,0.637,pop,0.236,0.51,87.814
7,-8.519,0.0255,0.126,1.3e-06,0.96,pop,0.626,0.68,104.333
2,-14.334,0.565,0.0807,0,0.836,rhythmic,0.34,0.838,149.079
0,-12.779,0.0537,0.00142,0.0173,0.269,rock,0.34,0.514,145.992
8,-8.891,0.0453,0.955,0.00237,0.961,rhythmic,0.473,0.574,125.592
9,-9.23,0.0341,0.00438,0.000121,0.55,rock,0.788,0.453,78.504
4,-10.906,0.0268,0.317,0.0119,0.429,pop,0.536,0.467,85.958
10,-11.626,0.0309,0.9,2.21e-06,0.127,pop,0.241,0.181,84.693
2,-4.25,0.0556,0.0408,0.000189,0.863,rock,0.875,0.679,90.71
2,-5.443,0.0298,0.00928,0.0964,0.721,pop,0.856,0.419,152.009
1,-13.322,0.0686,0.0151,0.0127,0.823,pop,0.376,0.841,114.039
